"AD","ED","County","EDAD Status","Event","Party/Independent Body","Office/Position Title","District Key","VoteFor","Unit Name","Tally"
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Public Counter",485
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Manually Counted Emergency",0
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Absentee/Military",33
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Federal",10
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Special Presidential",0
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Affidavit",10
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Democratic)",386
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Wendy Long (Republican)",94
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Wendy Long (Conservative)",6
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Robin Laverne Wilson (Green)",5
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Working Families)",9
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Independence)",1
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Women's Equality)",3
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Wendy Long (Reform)",1
"65","001","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Alex Merced (Libertarian)",11
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Public Counter",705
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Manually Counted Emergency",0
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Absentee/Military",36
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Federal",5
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Special Presidential",0
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Affidavit",11
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Democratic)",543
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Wendy Long (Republican)",137
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Wendy Long (Conservative)",14
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Robin Laverne Wilson (Green)",8
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Working Families)",13
"65","002","New York","IN-PLAY","General Election 2016 - 11/08/2016",,"United States Senator","NYC",1,"Charles E. Schumer (Independence)",6
