,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Public Counter","132,677","Total Ballots","146,314","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","146,314",,,"Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Manually Counted Emergency",8,"Total Ballots","146,314","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","146,314",,,"Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Absentee / Military","11,795","Total Ballots","146,314","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","146,314",,,"Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Affidavit","1,834","Total Ballots","146,314","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","146,314",,,"Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Ana Maria Archila","42,136",,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Diana Reyna","17,228",,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","Antonio Delgado","78,463",,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","ALAN FRIEL (Write-In)",1,,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","ALICEN ESPOSITO (Write-In)",1,,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","ALISON ESPOSITO (Write-In)",14,,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","ALTAN ERGUN (Write-In)",1,,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","ANDERSON COOPER (Write-In)",1,,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election - 06/28/2022


Crossover - 
Democratic Party




Democratic Lieutenant Governor


Citywide


Vote for 1","New York County","ANDREW CUOMO (Write-In)",8,,,,,,,"Total Votes","138,319","Unrecorded","7,995",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 19, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
