,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Public Counter","23,572","Total Ballots","26,412","Less - Inapplicable Federal/Special Presidential Ballots",(131),"Total Applicable Ballots","26,281",,,"Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Manually Counted Emergency",0,"Total Ballots","26,412","Less - Inapplicable Federal/Special Presidential Ballots",(131),"Total Applicable Ballots","26,281",,,"Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Absentee / Military","2,128","Total Ballots","26,412","Less - Inapplicable Federal/Special Presidential Ballots",(131),"Total Applicable Ballots","26,281",,,"Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Federal",131,"Total Ballots","26,412","Less - Inapplicable Federal/Special Presidential Ballots",(131),"Total Applicable Ballots","26,281",,,"Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Affidavit",581,"Total Ballots","26,412","Less - Inapplicable Federal/Special Presidential Ballots",(131),"Total Applicable Ballots","26,281",,,"Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Jose M. Serrano (Democratic)","19,770",,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","Jose M. Serrano (Working Families)","1,821",,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","AARON JUDGE (Write-In)",1,,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","ALBERT BOZZOLO (Write-In)",1,,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","ALEXIS STACK (Write-In)",1,,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","ALFRED E. NEUMAN (Write-In)",1,,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","ALFREDO LOPEZ (Write-In)",1,,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


29th Senatorial District


Vote for 1","New York County","ANDREA KOETH (Write-In)",1,,,,,,,"Total Votes","21,758","Unrecorded","4,523",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
