,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Public Counter","36,320","Total Ballots","39,558","Less - Inapplicable Federal/Special Presidential Ballots",(173),"Total Applicable Ballots","39,385",,,"Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Manually Counted Emergency",0,"Total Ballots","39,558","Less - Inapplicable Federal/Special Presidential Ballots",(173),"Total Applicable Ballots","39,385",,,"Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Absentee / Military","2,384","Total Ballots","39,558","Less - Inapplicable Federal/Special Presidential Ballots",(173),"Total Applicable Ballots","39,385",,,"Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Federal",173,"Total Ballots","39,558","Less - Inapplicable Federal/Special Presidential Ballots",(173),"Total Applicable Ballots","39,385",,,"Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Affidavit",681,"Total Ballots","39,558","Less - Inapplicable Federal/Special Presidential Ballots",(173),"Total Applicable Ballots","39,385",,,"Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Robert Jackson (Democratic)","26,777",,,,,,,"Total Votes","35,701","Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Donald Skinner (Republican)","4,413",,,,,,,"Total Votes","35,701","Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","Robert Jackson (Working Families)","4,439",,,,,,,"Total Votes","35,701","Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","ADRIANO ESPAILLAT (Write-In)",1,,,,,,,"Total Votes","35,701","Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


31st Senatorial District


Vote for 1","New York County","ALISON ESPOSITO (Write-In)",1,,,,,,,"Total Votes","35,701","Unrecorded","3,684",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
