,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Public Counter","23,814","Total Ballots","25,755","Less - Inapplicable Federal/Special Presidential Ballots",(46),"Total Applicable Ballots","25,709",,,"Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Manually Counted Emergency",0,"Total Ballots","25,755","Less - Inapplicable Federal/Special Presidential Ballots",(46),"Total Applicable Ballots","25,709",,,"Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Absentee / Military","1,397","Total Ballots","25,755","Less - Inapplicable Federal/Special Presidential Ballots",(46),"Total Applicable Ballots","25,709",,,"Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Federal",46,"Total Ballots","25,755","Less - Inapplicable Federal/Special Presidential Ballots",(46),"Total Applicable Ballots","25,709",,,"Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Affidavit",498,"Total Ballots","25,755","Less - Inapplicable Federal/Special Presidential Ballots",(46),"Total Applicable Ballots","25,709",,,"Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Jessica Scarcella-Spanton (Democratic)","9,301",,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Joseph L. Tirone Jr. (Republican)","14,256",,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","Joseph L. Tirone Jr. (Conservative)",571,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","ANDREW LANZA (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","BRITTANY RAMOS (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","ERROL LEWIR (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","GUS KOUTRAS (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","JOHN BUNN (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","OMAR LUPO (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
,,"Statement and Return Report

for Certification



General Election - 11/08/2022


Crossover - 
All Parties and Independent Bodies




State Senator


23rd Senatorial District


Vote for 1","Kings County","PARDEEP SINGH (Write-In)",1,,,,,,,"Total Votes","24,155","Unrecorded","1,554",,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Friday, December 2, 2022.","Secretary","Chairman","Canvassing Board","Canvassing Board","Page -1 of 1"
